,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arbeitslose nach Gemeinden
08315022, Buggingen,51 ,1 ,4 ,16 ,12 ,3 ,0 ,0 ,0 ,0 ,27 ,0 ,2 ,11 ,10 ,1 ,0 ,0 ,0 ,0 ,24 ,1 ,2 ,5 ,3 ,2 ,0 ,0 ,0 ,0 
08315028, Ebringen,45 ,1 ,4 ,13 ,8 ,6 ,0 ,1 ,0 ,0 ,23 ,0 ,3 ,6 ,5 ,2 ,0 ,0 ,0 ,0 ,22 ,1 ,2 ,7 ,4 ,4 ,0 ,1 ,0 ,0 
08315030, Eichstetten am Kaiserstuhl,58 ,0 ,3 ,24 ,14 ,8 ,0 ,0 ,2 ,2 ,30 ,0 ,2 ,18 ,11 ,3 ,0 ,0 ,1 ,1 ,28 ,0 ,0 ,6 ,2 ,6 ,0 ,0 ,1 ,1 
08315031, Eisenbach (Hochschwarzwald),26 ,0 ,3 ,10 ,3 ,3 ,0 ,1 ,0 ,0 ,7 ,0 ,1 ,2 ,0 ,2 ,0 ,1 ,0 ,0 ,19 ,0 ,2 ,8 ,3 ,2 ,0 ,0 ,0 ,0 
08315033, Eschbach,37 ,1 ,4 ,13 ,4 ,3 ,0 ,0 ,2 ,1 ,19 ,1 ,3 ,7 ,3 ,1 ,0 ,0 ,1 ,1 ,19 ,0 ,1 ,6 ,1 ,2 ,0 ,0 ,0 ,0 
08315037, Feldberg (Schwarzwald),24 ,0 ,1 ,9 ,5 ,2 ,0 ,0 ,1 ,1 ,11 ,0 ,1 ,4 ,2 ,1 ,0 ,0 ,0 ,0 ,13 ,0 ,0 ,5 ,3 ,1 ,0 ,0 ,0 ,0 
08315039, Friedenweiler,29 ,1 ,5 ,12 ,8 ,2 ,0 ,0 ,0 ,0 ,18 ,0 ,3 ,8 ,6 ,0 ,0 ,0 ,0 ,0 ,11 ,1 ,2 ,4 ,2 ,2 ,0 ,0 ,0 ,0 
08315041, Glottertal,48 ,1 ,4 ,18 ,10 ,6 ,0 ,0 ,2 ,0 ,24 ,1 ,3 ,10 ,8 ,2 ,0 ,0 ,0 ,0 ,24 ,0 ,1 ,7 ,3 ,5 ,0 ,0 ,2 ,0 
08315043, Gottenheim,36 ,0 ,2 ,14 ,7 ,5 ,0 ,1 ,1 ,0 ,18 ,0 ,2 ,8 ,5 ,2 ,0 ,0 ,0 ,0 ,18 ,0 ,1 ,6 ,2 ,3 ,0 ,0 ,1 ,0 
08315047, Gundelfingen,220 ,2 ,12 ,74 ,48 ,38 ,0 ,1 ,10 ,3 ,102 ,1 ,8 ,42 ,30 ,12 ,0 ,0 ,3 ,2 ,118 ,2 ,4 ,32 ,18 ,26 ,0 ,1 ,7 ,1 
08315048, Hartheim am Rhein,77 ,1 ,8 ,24 ,12 ,6 ,0 ,0 ,2 ,0 ,38 ,1 ,7 ,13 ,7 ,2 ,0 ,0 ,1 ,0 ,40 ,0 ,1 ,11 ,5 ,4 ,0 ,0 ,2 ,0 
08315050," Heitersheim, Stadt",86 ,1 ,7 ,28 ,17 ,16 ,1 ,3 ,2 ,1 ,48 ,0 ,5 ,17 ,12 ,7 ,0 ,2 ,1 ,1 ,38 ,0 ,2 ,10 ,4 ,10 ,0 ,1 ,1 ,0 
08315051, Heuweiler,16 ,0 ,1 ,5 ,4 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,0 ,4 ,4 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
08315052, Hinterzarten,34 ,1 ,3 ,17 ,10 ,2 ,0 ,0 ,0 ,0 ,19 ,0 ,1 ,11 ,7 ,1 ,0 ,0 ,0 ,0 ,15 ,0 ,2 ,6 ,3 ,1 ,0 ,0 ,0 ,0 
08315056, Horben,18 ,0 ,0 ,9 ,4 ,1 ,0 ,0 ,1 ,0 ,9 ,0 ,0 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,5 ,1 ,1 ,0 ,0 ,1 ,0 
08315059, Ihringen,105 ,1 ,8 ,39 ,26 ,13 ,0 ,0 ,4 ,2 ,52 ,1 ,6 ,25 ,18 ,4 ,0 ,0 ,1 ,1 ,53 ,0 ,2 ,14 ,8 ,9 ,0 ,0 ,3 ,1 
08315064, Kirchzarten,123 ,2 ,6 ,42 ,23 ,16 ,0 ,2 ,5 ,3 ,61 ,1 ,3 ,26 ,16 ,6 ,0 ,0 ,2 ,1 ,62 ,1 ,3 ,16 ,6 ,10 ,0 ,1 ,3 ,2 
08315068, Lenzkirch,116 ,1 ,7 ,44 ,24 ,9 ,0 ,0 ,3 ,2 ,49 ,0 ,6 ,23 ,15 ,3 ,0 ,0 ,1 ,1 ,67 ,0 ,1 ,21 ,9 ,6 ,0 ,0 ,2 ,1 
08315070," Löffingen, Stadt",124 ,2 ,11 ,52 ,33 ,11 ,0 ,1 ,2 ,1 ,47 ,1 ,6 ,22 ,16 ,5 ,0 ,0 ,1 ,1 ,77 ,1 ,5 ,30 ,17 ,6 ,0 ,0 ,1 ,0 
08315072, Merdingen,37 ,0 ,4 ,11 ,9 ,2 ,0 ,0 ,1 ,1 ,18 ,0 ,4 ,6 ,6 ,1 ,0 ,0 ,0 ,0 ,19 ,0 ,0 ,4 ,3 ,1 ,0 ,0 ,0 ,0 
08315073, Merzhausen,86 ,1 ,3 ,26 ,14 ,13 ,0 ,1 ,4 ,1 ,37 ,0 ,2 ,12 ,7 ,5 ,0 ,0 ,0 ,0 ,48 ,0 ,1 ,14 ,7 ,8 ,0 ,0 ,3 ,0 
08315074," Müllheim, Stadt",384 ,7 ,31 ,126 ,76 ,82 ,2 ,6 ,21 ,12 ,164 ,2 ,21 ,58 ,41 ,25 ,0 ,3 ,8 ,5 ,220 ,4 ,10 ,68 ,34 ,56 ,1 ,3 ,13 ,8 
08315076," Neuenburg am Rhein, Stadt",268 ,6 ,26 ,86 ,50 ,60 ,2 ,6 ,16 ,10 ,113 ,2 ,16 ,39 ,26 ,20 ,0 ,3 ,5 ,3 ,154 ,4 ,10 ,47 ,24 ,40 ,2 ,3 ,11 ,6 
08315084, Oberried,37 ,1 ,3 ,10 ,5 ,5 ,0 ,0 ,2 ,0 ,17 ,0 ,2 ,7 ,5 ,1 ,0 ,0 ,0 ,0 ,20 ,0 ,0 ,3 ,1 ,5 ,0 ,0 ,2 ,0 
08315089, Pfaffenweiler,27 ,1 ,3 ,12 ,4 ,3 ,0 ,1 ,1 ,1 ,15 ,1 ,2 ,7 ,3 ,1 ,0 ,0 ,0 ,0 ,12 ,0 ,1 ,5 ,1 ,2 ,0 ,0 ,1 ,1 
08315094, St. Märgen,28 ,1 ,2 ,10 ,7 ,2 ,0 ,0 ,0 ,0 ,13 ,0 ,2 ,7 ,4 ,1 ,0 ,0 ,0 ,0 ,16 ,1 ,1 ,3 ,2 ,1 ,0 ,0 ,0 ,0 
08315095, St. Peter,40 ,1 ,4 ,12 ,6 ,2 ,0 ,0 ,0 ,0 ,15 ,0 ,2 ,5 ,4 ,1 ,0 ,0 ,0 ,0 ,25 ,1 ,2 ,7 ,2 ,1 ,0 ,0 ,0 ,0 
08315098, Schallstadt,104 ,1 ,6 ,38 ,25 ,13 ,0 ,0 ,2 ,1 ,47 ,0 ,4 ,20 ,16 ,4 ,0 ,0 ,1 ,1 ,57 ,0 ,2 ,18 ,9 ,9 ,0 ,0 ,0 ,0 
08315102, Schluchsee,40 ,0 ,1 ,17 ,10 ,6 ,0 ,0 ,2 ,1 ,20 ,0 ,0 ,7 ,5 ,3 ,0 ,0 ,1 ,0 ,20 ,0 ,0 ,10 ,4 ,4 ,0 ,0 ,1 ,1 
08315107, Sölden,15 ,0 ,1 ,8 ,5 ,2 ,0 ,0 ,2 ,2 ,8 ,0 ,1 ,6 ,4 ,2 ,0 ,0 ,2 ,2 ,6 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
08315108," Staufen im Breisgau, Stadt",125 ,2 ,7 ,60 ,38 ,18 ,0 ,0 ,5 ,3 ,75 ,1 ,6 ,37 ,26 ,9 ,0 ,0 ,1 ,0 ,50 ,0 ,1 ,24 ,12 ,9 ,0 ,0 ,4 ,3 
08315109, Stegen,66 ,1 ,4 ,23 ,15 ,7 ,0 ,0 ,2 ,1 ,24 ,0 ,3 ,11 ,8 ,1 ,0 ,0 ,0 ,0 ,42 ,0 ,1 ,12 ,7 ,6 ,0 ,0 ,1 ,1 
08315111," Sulzburg, Stadt",33 ,1 ,4 ,13 ,8 ,3 ,0 ,0 ,1 ,1 ,15 ,0 ,2 ,7 ,5 ,1 ,0 ,0 ,0 ,0 ,18 ,1 ,2 ,6 ,2 ,2 ,0 ,0 ,1 ,1 
08315113," Titisee-Neustadt, Stadt",294 ,4 ,22 ,98 ,59 ,47 ,0 ,3 ,12 ,7 ,107 ,1 ,13 ,44 ,32 ,14 ,0 ,2 ,3 ,2 ,187 ,3 ,9 ,54 ,27 ,33 ,0 ,1 ,9 ,5 
08315115, Umkirch,151 ,4 ,13 ,45 ,30 ,33 ,0 ,3 ,6 ,3 ,54 ,1 ,7 ,24 ,18 ,8 ,0 ,1 ,2 ,1 ,97 ,3 ,7 ,22 ,12 ,25 ,0 ,1 ,4 ,2 
08315125, Wittnau,14 ,0 ,1 ,6 ,3 ,1 ,0 ,0 ,0 ,0 ,10 ,0 ,1 ,5 ,2 ,1 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
08315130, Münstertal/Schwarzwald,71 ,2 ,6 ,32 ,22 ,6 ,0 ,0 ,1 ,0 ,48 ,1 ,5 ,24 ,18 ,3 ,0 ,0 ,1 ,0 ,23 ,1 ,1 ,8 ,5 ,4 ,0 ,0 ,0 ,0 
08315131, Ehrenkirchen,86 ,0 ,7 ,27 ,20 ,12 ,0 ,0 ,4 ,3 ,48 ,0 ,5 ,15 ,11 ,2 ,0 ,0 ,0 ,0 ,37 ,0 ,2 ,12 ,10 ,10 ,0 ,0 ,3 ,3 
08315132, March,177 ,4 ,14 ,57 ,32 ,23 ,0 ,1 ,4 ,1 ,80 ,1 ,8 ,30 ,20 ,7 ,0 ,0 ,1 ,1 ,98 ,2 ,5 ,27 ,12 ,16 ,0 ,0 ,3 ,0 
08315133," Vogtsburg im Kaiserstuhl, St.",85 ,0 ,6 ,34 ,26 ,6 ,0 ,0 ,3 ,2 ,48 ,0 ,5 ,22 ,18 ,3 ,0 ,0 ,2 ,2 ,36 ,0 ,1 ,12 ,9 ,3 ,0 ,0 ,1 ,0 
08316, Emmendingen,"2,726 ",38 ,243 ,968 ,645 ,435 ,7 ,30 ,120 ,69 ,"1,418 ",19 ,167 ,611 ,461 ,151 ,2 ,15 ,52 ,38 ,"1,308 ",19 ,76 ,357 ,184 ,284 ,5 ,16 ,68 ,31 
08316002, Bahlingen am Kaiserstuhl,43 ,1 ,5 ,20 ,15 ,3 ,0 ,0 ,1 ,0 ,28 ,1 ,3 ,16 ,13 ,2 ,0 ,0 ,0 ,0 ,15 ,0 ,2 ,4 ,2 ,0 ,0 ,0 ,0 ,0 
08316003, Biederbach,18 ,0 ,2 ,7 ,3 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,1 ,5 ,3 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 
08316009, Denzlingen,235 ,3 ,18 ,85 ,53 ,44 ,0 ,1 ,13 ,5 ,128 ,1 ,11 ,54 ,34 ,14 ,0 ,1 ,4 ,0 ,107 ,2 ,7 ,30 ,19 ,30 ,0 ,1 ,9 ,5 
08316010," Elzach, Stadt",81 ,2 ,9 ,34 ,22 ,7 ,0 ,1 ,1 ,1 ,52 ,1 ,7 ,24 ,17 ,4 ,0 ,1 ,0 ,0 ,30 ,0 ,2 ,10 ,5 ,3 ,0 ,0 ,1 ,1 
08316011," Emmendingen, Stadt",594 ,7 ,42 ,189 ,125 ,123 ,1 ,6 ,29 ,12 ,245 ,4 ,27 ,98 ,76 ,30 ,1 ,3 ,5 ,4 ,348 ,3 ,15 ,92 ,49 ,93 ,1 ,3 ,24 ,9 
08316012," Endingen am Kaiserstuhl, Stadt",140 ,2 ,13 ,56 ,40 ,20 ,0 ,2 ,6 ,4 ,77 ,1 ,10 ,36 ,30 ,10 ,0 ,1 ,4 ,3 ,62 ,1 ,3 ,20 ,10 ,10 ,0 ,1 ,2 ,1 
08316013, Forchheim,17 ,0 ,1 ,6 ,4 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,1 ,4 ,4 ,0 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
08316014, Gutach im Breisgau,59 ,2 ,8 ,29 ,19 ,6 ,0 ,0 ,3 ,3 ,38 ,1 ,6 ,19 ,14 ,4 ,0 ,0 ,2 ,1 ,22 ,1 ,1 ,10 ,6 ,3 ,0 ,0 ,2 ,1 
08316017," Herbolzheim, Stadt",202 ,3 ,19 ,63 ,38 ,36 ,1 ,4 ,7 ,4 ,99 ,1 ,13 ,39 ,29 ,11 ,0 ,1 ,3 ,3 ,103 ,2 ,6 ,24 ,9 ,25 ,1 ,2 ,3 ,1 
08316020," Kenzingen, Stadt",176 ,1 ,13 ,61 ,40 ,25 ,0 ,1 ,7 ,5 ,87 ,0 ,10 ,38 ,29 ,10 ,0 ,1 ,4 ,3 ,89 ,1 ,4 ,23 ,12 ,15 ,0 ,0 ,3 ,2 
08316024, Malterdingen,45 ,1 ,5 ,16 ,11 ,4 ,0 ,0 ,2 ,1 ,30 ,1 ,4 ,13 ,11 ,3 ,0 ,0 ,2 ,1 ,14 ,0 ,1 ,3 ,0 ,2 ,0 ,0 ,1 ,0 
08316036, Reute,30 ,0 ,3 ,11 ,8 ,2 ,0 ,0 ,0 ,0 ,21 ,0 ,3 ,10 ,7 ,1 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,1 ,1 ,2 ,0 ,0 ,0 ,0 
08316037, Riegel am Kaiserstuhl,74 ,2 ,8 ,24 ,16 ,12 ,1 ,1 ,3 ,1 ,32 ,0 ,4 ,13 ,11 ,1 ,0 ,0 ,0 ,0 ,43 ,2 ,4 ,11 ,5 ,11 ,1 ,1 ,3 ,1 
08316038, Sasbach am Kaiserstuhl,45 ,2 ,6 ,18 ,13 ,2 ,0 ,1 ,1 ,0 ,30 ,1 ,4 ,15 ,10 ,1 ,0 ,1 ,0 ,0 ,16 ,1 ,2 ,3 ,2 ,2 ,0 ,0 ,0 ,0 
08316039, Sexau,36 ,0 ,5 ,12 ,7 ,5 ,0 ,0 ,1 ,1 ,18 ,0 ,4 ,5 ,4 ,2 ,0 ,0 ,1 ,1 ,18 ,0 ,0 ,6 ,3 ,3 ,0 ,0 ,0 ,0 
08316042, Simonswald,33 ,0 ,1 ,13 ,7 ,2 ,0 ,0 ,1 ,0 ,23 ,0 ,1 ,9 ,6 ,1 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,4 ,1 ,1 ,0 ,0 ,1 ,0 
08316043, Teningen,181 ,3 ,16 ,70 ,47 ,21 ,0 ,2 ,5 ,3 ,104 ,2 ,10 ,55 ,38 ,6 ,0 ,0 ,2 ,2 ,76 ,2 ,6 ,15 ,9 ,16 ,0 ,2 ,3 ,1 
08316045, Vörstetten,28 ,0 ,3 ,10 ,4 ,2 ,0 ,0 ,0 ,0 ,21 ,0 ,3 ,8 ,3 ,1 ,0 ,0 ,0 ,0 ,7 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,0 ,0 
08316049, Weisweil,34 ,0 ,3 ,14 ,10 ,2 ,0 ,0 ,1 ,1 ,22 ,0 ,2 ,12 ,10 ,2 ,0 ,0 ,1 ,1 ,12 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,0 ,0 
08316051, Wyhl am Kaiserstuhl,66 ,1 ,7 ,21 ,13 ,6 ,0 ,1 ,0 ,0 ,36 ,1 ,6 ,14 ,12 ,2 ,0 ,0 ,0 ,0 ,29 ,0 ,1 ,7 ,1 ,5 ,0 ,0 ,0 ,0 
08316053, Rheinhausen,69 ,1 ,9 ,24 ,18 ,8 ,0 ,1 ,2 ,1 ,40 ,1 ,5 ,14 ,12 ,4 ,0 ,0 ,1 ,1 ,29 ,0 ,3 ,10 ,6 ,4 ,0 ,1 ,1 ,0 
08316054, Freiamt,36 ,2 ,7 ,12 ,8 ,3 ,0 ,0 ,1 ,0 ,20 ,1 ,4 ,6 ,5 ,0 ,0 ,0 ,0 ,0 ,16 ,1 ,3 ,5 ,3 ,2 ,0 ,0 ,1 ,0 
08316055, Winden im Elztal,35 ,0 ,3 ,17 ,10 ,4 ,0 ,0 ,2 ,1 ,22 ,0 ,2 ,11 ,9 ,2 ,0 ,0 ,1 ,1 ,13 ,0 ,1 ,6 ,1 ,2 ,0 ,0 ,1 ,0 
08316056," Waldkirch, Stadt",451 ,6 ,38 ,157 ,113 ,97 ,3 ,8 ,33 ,26 ,226 ,2 ,26 ,93 ,77 ,43 ,1 ,4 ,22 ,18 ,224 ,4 ,12 ,64 ,36 ,54 ,2 ,4 ,11 ,8 
08317, Ortenaukreis,"8,160 ",102 ,713 ,"2,927 ","1,910 ","1,401 ",19 ,99 ,376 ,240 ,"3,450 ",47 ,451 ,"1,461 ","1,056 ",367 ,4 ,39 ,111 ,80 ,"4,710 ",55 ,262 ,"1,466 ",854 ,"1,034 ",14 ,60 ,265 ,160 
08317001," Achern, Stadt",319 ,5 ,30 ,123 ,81 ,59 ,1 ,6 ,22 ,14 ,191 ,3 ,23 ,82 ,62 ,23 ,0 ,4 ,9 ,7 ,128 ,2 ,7 ,40 ,19 ,37 ,0 ,2 ,13 ,7 
08317005, Appenweier,133 ,2 ,12 ,54 ,38 ,15 ,0 ,2 ,4 ,3 ,68 ,1 ,8 ,31 ,23 ,4 ,0 ,0 ,2 ,1 ,65 ,1 ,4 ,23 ,16 ,11 ,0 ,1 ,3 ,2 
08317008, Bad Peterstal-Griesbach,40 ,0 ,3 ,18 ,13 ,1 ,0 ,0 ,0 ,0 ,24 ,0 ,2 ,13 ,10 ,1 ,0 ,0 ,0 ,0 ,16 ,0 ,2 ,6 ,3 ,0 ,0 ,0 ,0 ,0 
08317009, Berghaupten,25 ,0 ,2 ,10 ,7 ,2 ,0 ,0 ,1 ,0 ,16 ,0 ,2 ,7 ,5 ,2 ,0 ,0 ,0 ,0 ,9 ,0 ,0 ,3 ,2 ,1 ,0 ,0 ,1 ,0 
08317011, Biberach,42 ,0 ,3 ,17 ,11 ,4 ,0 ,0 ,2 ,1 ,21 ,0 ,1 ,9 ,6 ,2 ,0 ,0 ,0 ,0 ,21 ,0 ,1 ,8 ,4 ,2 ,0 ,0 ,2 ,1 
08317021, Durbach,41 ,0 ,5 ,16 ,12 ,2 ,0 ,0 ,0 ,0 ,31 ,0 ,5 ,13 ,10 ,1 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,0 ,0 
08317026," Ettenheim, Stadt",213 ,4 ,20 ,87 ,62 ,24 ,1 ,3 ,5 ,4 ,123 ,2 ,16 ,53 ,37 ,11 ,0 ,2 ,2 ,2 ,90 ,2 ,4 ,34 ,25 ,13 ,0 ,1 ,3 ,2 
08317029, Fischerbach,13 ,0 ,1 ,6 ,4 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,1 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
08317031, Friesenheim,218 ,2 ,14 ,90 ,58 ,20 ,0 ,1 ,5 ,3 ,107 ,2 ,10 ,51 ,36 ,5 ,0 ,1 ,2 ,0 ,111 ,0 ,4 ,39 ,22 ,15 ,0 ,0 ,3 ,2 
08317034," Gengenbach, Stadt",200 ,2 ,16 ,73 ,49 ,39 ,0 ,1 ,12 ,9 ,77 ,1 ,12 ,34 ,25 ,12 ,0 ,1 ,5 ,3 ,123 ,0 ,4 ,38 ,24 ,26 ,0 ,0 ,7 ,6 
08317039, Gutach (Schwarzwaldbahn),25 ,0 ,2 ,11 ,9 ,1 ,0 ,0 ,0 ,0 ,14 ,0 ,1 ,7 ,5 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,4 ,4 ,1 ,0 ,0 ,0 ,0 
08317040," Haslach im Kinzigtal, Stadt",70 ,1 ,12 ,27 ,19 ,11 ,0 ,2 ,4 ,2 ,45 ,1 ,8 ,22 ,16 ,8 ,0 ,1 ,3 ,2 ,25 ,1 ,4 ,6 ,3 ,2 ,0 ,0 ,1 ,0 
08317041," Hausach, Stadt",78 ,0 ,6 ,27 ,17 ,14 ,0 ,1 ,4 ,3 ,40 ,0 ,5 ,19 ,14 ,6 ,0 ,0 ,3 ,3 ,38 ,0 ,1 ,8 ,3 ,8 ,0 ,0 ,1 ,1 
08317046, Hofstetten,14 ,0 ,1 ,8 ,7 ,1 ,0 ,0 ,0 ,0 ,10 ,0 ,1 ,6 ,5 ,1 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,0 ,0 
08317047, Hohberg,95 ,1 ,10 ,44 ,33 ,8 ,0 ,0 ,2 ,2 ,63 ,1 ,8 ,30 ,26 ,3 ,0 ,0 ,1 ,0 ,31 ,0 ,1 ,14 ,7 ,5 ,0 ,0 ,2 ,1 
08317051," Hornberg, Stadt",72 ,1 ,4 ,30 ,19 ,12 ,0 ,1 ,2 ,1 ,28 ,0 ,3 ,17 ,14 ,4 ,0 ,0 ,1 ,1 ,43 ,0 ,2 ,12 ,5 ,7 ,0 ,1 ,1 ,0 
08317056, Kappelrodeck,51 ,1 ,5 ,20 ,12 ,6 ,0 ,0 ,2 ,1 ,33 ,0 ,4 ,16 ,11 ,1 ,0 ,0 ,0 ,0 ,18 ,0 ,1 ,4 ,2 ,5 ,0 ,0 ,2 ,1 
08317057," Kehl, Stadt",925 ,8 ,67 ,307 ,211 ,230 ,2 ,14 ,67 ,44 ,358 ,5 ,47 ,135 ,97 ,71 ,1 ,8 ,20 ,13 ,567 ,3 ,20 ,173 ,114 ,159 ,1 ,6 ,48 ,32 
08317059, Kippenheim,113 ,2 ,12 ,38 ,24 ,16 ,0 ,1 ,3 ,2 ,50 ,1 ,8 ,20 ,15 ,5 ,0 ,0 ,1 ,1 ,63 ,1 ,4 ,18 ,8 ,11 ,0 ,1 ,2 ,1 
08317065," Lahr/Schwarzwald, Stadt","1,764 ",22 ,137 ,625 ,386 ,381 ,7 ,29 ,90 ,59 ,433 ,5 ,55 ,190 ,137 ,43 ,1 ,6 ,12 ,10 ,"1,331 ",17 ,82 ,435 ,249 ,338 ,6 ,23 ,79 ,48 
08317067, Lautenbach,21 ,0 ,1 ,7 ,6 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,1 ,5 ,5 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
08317068, Lauf,27 ,0 ,3 ,11 ,5 ,0 ,0 ,0 ,0 ,0 ,22 ,0 ,3 ,9 ,4 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
08317073," Mahlberg, Stadt",96 ,2 ,12 ,40 ,20 ,16 ,0 ,2 ,6 ,3 ,52 ,2 ,8 ,21 ,12 ,5 ,0 ,1 ,2 ,1 ,44 ,0 ,3 ,19 ,8 ,10 ,0 ,1 ,4 ,2 
08317075, Meißenheim,68 ,0 ,4 ,32 ,21 ,9 ,0 ,1 ,4 ,4 ,30 ,0 ,4 ,14 ,9 ,3 ,0 ,0 ,1 ,1 ,38 ,0 ,1 ,18 ,12 ,6 ,0 ,0 ,4 ,3 
08317078, Mühlenbach,14 ,0 ,2 ,5 ,5 ,1 ,0 ,0 ,0 ,0 ,8 ,0 ,2 ,4 ,3 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,2 ,2 ,1 ,0 ,0 ,0 ,0 
08317085, Nordrach,18 ,0 ,2 ,7 ,5 ,1 ,0 ,0 ,0 ,0 ,10 ,0 ,1 ,4 ,2 ,1 ,0 ,0 ,0 ,0 ,8 ,0 ,1 ,3 ,3 ,0 ,0 ,0 ,0 ,0 
08317088, Oberharmersbach,14 ,0 ,3 ,6 ,3 ,1 ,0 ,0 ,0 ,0 ,12 ,0 ,2 ,6 ,3 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 
08317089," Oberkirch, Stadt",295 ,4 ,34 ,107 ,66 ,39 ,0 ,3 ,11 ,4 ,145 ,2 ,22 ,63 ,43 ,10 ,0 ,1 ,3 ,1 ,150 ,3 ,12 ,44 ,23 ,30 ,0 ,2 ,8 ,3 
08317093, Oberwolfach,18 ,0 ,1 ,6 ,6 ,1 ,0 ,0 ,0 ,0 ,11 ,0 ,1 ,5 ,4 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
08317096," Offenburg, Stadt","1,592 ",20 ,128 ,508 ,317 ,335 ,5 ,21 ,81 ,51 ,486 ,6 ,62 ,188 ,140 ,62 ,1 ,5 ,17 ,15 ,"1,106 ",14 ,67 ,320 ,177 ,272 ,4 ,16 ,64 ,35 
08317097, Ohlsbach,38 ,0 ,4 ,17 ,8 ,2 ,0 ,0 ,1 ,1 ,26 ,0 ,3 ,13 ,6 ,2 ,0 ,0 ,1 ,1 ,12 ,0 ,1 ,4 ,2 ,0 ,0 ,0 ,0 ,0 
08317098," Oppenau, Stadt",54 ,1 ,4 ,20 ,15 ,6 ,0 ,0 ,2 ,2 ,27 ,0 ,3 ,11 ,9 ,2 ,0 ,0 ,0 ,0 ,27 ,0 ,1 ,9 ,5 ,4 ,0 ,0 ,2 ,2 
08317100, Ortenberg,46 ,1 ,6 ,15 ,9 ,4 ,0 ,0 ,1 ,1 ,24 ,1 ,4 ,8 ,4 ,3 ,0 ,0 ,1 ,1 ,22 ,0 ,2 ,7 ,4 ,1 ,0 ,0 ,0 ,0 
08317102, Ottenhöfen im Schwarzwald,32 ,1 ,3 ,14 ,9 ,4 ,0 ,0 ,0 ,0 ,20 ,1 ,3 ,11 ,7 ,1 ,0 ,0 ,0 ,0 ,13 ,0 ,0 ,3 ,2 ,3 ,0 ,0 ,0 ,0 
08317110," Renchen, Stadt",97 ,2 ,16 ,35 ,26 ,8 ,0 ,1 ,2 ,2 ,67 ,1 ,11 ,27 ,20 ,5 ,0 ,1 ,1 ,0 ,30 ,1 ,4 ,7 ,6 ,3 ,0 ,0 ,1 ,1 
08317113, Ringsheim,37 ,0 ,2 ,13 ,8 ,2 ,0 ,0 ,1 ,1 ,22 ,0 ,2 ,10 ,6 ,2 ,0 ,0 ,1 ,1 ,15 ,0 ,0 ,3 ,2 ,0 ,0 ,0 ,0 ,0 
08317114, Rust,83 ,1 ,8 ,31 ,17 ,12 ,0 ,1 ,3 ,0 ,69 ,0 ,7 ,26 ,16 ,10 ,0 ,1 ,1 ,0 ,14 ,0 ,1 ,5 ,1 ,2 ,0 ,0 ,2 ,0 
08317116, Sasbach,52 ,0 ,4 ,17 ,9 ,5 ,0 ,1 ,1 ,0 ,37 ,0 ,3 ,14 ,6 ,4 ,0 ,0 ,1 ,0 ,14 ,0 ,1 ,3 ,2 ,1 ,0 ,0 ,0 ,0 
08317118, Sasbachwalden,25 ,1 ,3 ,10 ,7 ,2 ,0 ,0 ,0 ,0 ,17 ,0 ,3 ,8 ,5 ,1 ,0 ,0 ,0 ,0 ,8 ,0 ,1 ,3 ,1 ,1 ,0 ,0 ,0 ,0 
